01022,Chicopee,MA,42.1968,-72.5424,-5,1,1022
01026,Cummington,MA,42.4538,-72.924,-5,1,1026
01027,Easthampton,MA,42.2952,-72.7431,-5,1,1027
01028,East Longmeadow,MA,42.0595,-72.4991,-5,1,1028
01029,East Otis,MA,42.1613,-73.0508,-5,1,1029
01030,Feeding Hills,MA,42.0669,-72.6778,-5,1,1030
01031,Gilbertville,MA,42.3533,-72.2125,-5,1,1031
01032,Goshen,MA,42.4675,-72.8362,-5,1,1032
01033,Granby,MA,42.2613,-72.5027,-5,1,1033
01034,Granville,MA,42.0855,-72.9568,-5,1,1034
01035,Hadley,MA,42.3561,-72.5677,-5,1,1035
01036,Hampden,MA,42.0636,-72.4157,-5,1,1036
01037,Hardwick,MA,42.3503,-72.2001,-5,1,1037
01038,Hatfield,MA,42.3856,-72.6078,-5,1,1038
01039,Haydenville,MA,42.4048,-72.6898,-5,1,1039
01040,Holyoke,MA,42.212,-72.6423,-5,1,1040
01041,Holyoke,MA,42.2043,-72.6167,-5,1,1041
01050,Huntington,MA,42.3047,-72.879,-5,1,1050
01053,Leeds,MA,42.3532,-72.7129,-5,1,1053
01054,Leverett,MA,42.4786,-72.4839,-5,1,1054
01056,Ludlow,MA,42.1924,-72.4583,-5,1,1056
01057,Monson,MA,42.089,-72.3226,-5,1,1057
01059,North Amherst,MA,42.3738,-72.5205,-5,1,1059
01060,Northampton,MA,42.3296,-72.6251,-5,1,1060
01061,Northampton,MA,42.3227,-72.6899,-5,1,1061
01062,Florence,MA,42.3249,-72.6582,-5,1,1062
01063,Northampton,MA,42.3182,-72.6376,-5,1,1063
01066,North Hatfield,MA,42.4107,-72.6253,-5,1,1066
01068,Oakham,MA,42.35,-72.0468,-5,1,1068
01069,Palmer,MA,42.1774,-72.2801,-5,1,1069
01070,Plainfield,MA,42.5178,-72.9242,-5,1,1070
01071,Russell,MA,42.16,-72.86,-5,1,1071
01072,Shutesbury,MA,42.4779,-72.4152,-5,1,1072
01073,Southampton,MA,42.231,-72.7376,-5,1,1073
01074,South Barre,MA,42.3824,-72.0998,-5,1,1074
01075,South Hadley,MA,42.2564,-72.5775,-5,1,1075
01077,Southwick,MA,42.055,-72.7789,-5,1,1077
01079,Thorndike,MA,42.1968,-72.3271,-5,1,1079
01080,Three Rivers,MA,42.1755,-72.3784,-5,1,1080
01081,Wales,MA,42.0621,-72.2143,-5,1,1081
01082,Ware,MA,42.2735,-72.2794,-5,1,1082
01083,Warren,MA,42.1986,-72.1719,-5,1,1083
01084,West Chesterfield,MA,42.4062,-72.8896,-5,1,1084
01085,Westfield,MA,42.1558,-72.7734,-5,1,1085
01086,Westfield,MA,42.1253,-72.7501,-5,1,1086
01088,West Hatfield,MA,42.3927,-72.6478,-5,1,1088
01089,West Springfield,MA,42.125,-72.6501,-5,1,1089
01090,West Springfield,MA,42.1068,-72.6206,-5,1,1090
01092,West Warren,MA,42.2001,-72.2038,-5,1,1092
01093,Whately,MA,42.4399,-72.6353,-5,1,1093
01094,Wheelwright,MA,42.3517,-72.1405,-5,1,1094
01095,Wilbraham,MA,42.1269,-72.4307,-5,1,1095
01096,Williamsburg,MA,42.4143,-72.7787,-5,1,1096
01097,Woronoco,MA,42.1594,-72.8751,-5,1,1097
01098,Worthington,MA,42.3846,-72.9405,-5,1,1098
01101,Springfield,MA,42.0991,-72.5881,-5,1,1101
01102,Springfield,MA,42.115,-72.539,-5,1,1102
01103,Springfield,MA,42.1025,-72.5916,-5,1,1103
01104,Springfield,MA,42.1337,-72.5666,-5,1,1104
01105,Springfield,MA,42.0995,-72.5786,-5,1,1105
01106,Longmeadow,MA,42.0487,-72.5696,-5,1,1106
01107,Springfield,MA,42.1213,-72.6057,-5,1,1107
01108,Springfield,MA,42.0811,-72.5578,-5,1,1108
01109,Springfield,MA,42.1176,-72.5486,-5,1,1109
01111,Springfield,MA,42.1173,-72.5479,-5,1,1111
01115,Springfield,MA,42.1029,-72.5917,-5,1,1115
01116,Longmeadow,MA,42.0647,-72.5131,-5,1,1116
01118,Springfield,MA,42.095,-72.5238,-5,1,1118
01119,Springfield,MA,42.1247,-72.5112,-5,1,1119
01128,Springfield,MA,42.0951,-72.4878,-5,1,1128
01129,Springfield,MA,42.122,-72.4869,-5,1,1129
01138,Springfield,MA,42.087,-72.563,-5,1,1138
01139,Springfield,MA,42.1167,-72.5465,-5,1,1139
01144,Springfield,MA,42.1032,-72.5916,-5,1,1144
01151,Indian Orchard,MA,42.1526,-72.5046,-5,1,1151
01152,Springfield,MA,42.1028,-72.5921,-5,1,1152
01199,Springfield,MA,42.1198,-72.6055,-5,1,1199
01201,Pittsfield,MA,42.4608,-73.282,-5,1,1201
01202,Pittsfield,MA,42.4584,-73.3242,-5,1,1202
01203,Pittsfield,MA,42.4518,-73.2608,-5,1,1203
01220,Adams,MA,42.6258,-73.0997,-5,1,1220
01222,Ashley Falls,MA,42.0575,-73.316,-5,1,1222
01223,Becket,MA,42.3623,-73.1505,-5,1,1223
01224,Berkshire,MA,42.5125,-73.1936,-5,1,1224
01225,Cheshire,MA,42.5613,-73.1573,-5,1,1225
01226,Dalton,MA,42.4825,-73.1481,-5,1,1226
01227,Dalton,MA,42.4739,-73.1667,-5,1,1227
01229,Glendale,MA,42.2836,-73.3445,-5,1,1229
01230,Great Barrington,MA,42.1779,-73.3332,-5,1,1230
01235,Hinsdale,MA,42.4301,-73.0667,-5,1,1235
01236,Housatonic,MA,42.2774,-73.3774,-5,1,1236
01237,Lanesborough,MA,42.5714,-73.2564,-5,1,1237
01238,Lee,MA,42.2764,-73.1899,-5,1,1238
01240,Lenox,MA,42.3695,-73.2774,-5,1,1240
01242,Lenox Dale,MA,42.3364,-73.2458,-5,1,1242
01243,Middlefield,MA,42.3514,-73.0159,-5,1,1243
01244,Mill River,MA,42.0772,-73.1627,-5,1,1244
01245,Monterey,MA,42.2031,-73.2274,-5,1,1245
01247,North Adams,MA,42.6996,-73.0936,-5,1,1247
01252,North Egremont,MA,42.1967,-73.4386,-5,1,1252
01253,Otis,MA,42.2038,-73.0917,-5,1,1253
01254,Richmond,MA,42.3819,-73.3666,-5,1,1254
01255,Sandisfield,MA,42.1051,-73.1239,-5,1,1255
01256,Savoy,MA,42.5897,-73.0162,-5,1,1256
01257,Sheffield,MA,42.0893,-73.3727,-5,1,1257
01258,South Egremont,MA,42.094,-73.4662,-5,1,1258
01259,Southfield,MA,42.0733,-73.241,-5,1,1259
01260,South Lee,MA,42.2775,-73.2778,-5,1,1260
01262,Stockbridge,MA,42.3006,-73.3255,-5,1,1262
01263,Stockbridge,MA,42.2878,-73.3208,-5,1,1263
01264,Tyringham,MA,42.3043,-73.2487,-5,1,1264
01266,West Stockbridge,MA,42.3147,-73.3968,-5,1,1266
01267,Williamstown,MA,42.6848,-73.2282,-5,1,1267
01270,Windsor,MA,42.5137,-73.043,-5,1,1270
01301,Greenfield,MA,42.629,-72.6062,-5,1,1301
01302,Greenfield,MA,42.5878,-72.6003,-5,1,1302
01330,Ashfield,MA,42.5227,-72.8242,-5,1,1330
01331,Athol,MA,42.617,-72.1846,-5,1,1331
01337,Bernardston,MA,42.6986,-72.5766,-5,1,1337
01338,Buckland,MA,42.58,-72.8003,-5,1,1338
01339,Charlemont,MA,42.6103,-72.8956,-5,1,1339
01340,Colrain,MA,42.6891,-72.7385,-5,1,1340
01341,Conway,MA,42.5066,-72.7087,-5,1,1341
01342,Deerfield,MA,42.5381,-72.6067,-5,1,1342
